IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms)
220.79.29.86,10075,443,true,FUK,Asia Pacific,JP,Fukuoka,145
121.175.158.112,12191,443,true,FUK,Asia Pacific,JP,Fukuoka,145
220.94.153.192,12143,80,false,FUK,Asia Pacific,JP,Fukuoka,145
118.43.214.55,10065,443,true,FUK,Asia Pacific,JP,Fukuoka,145
218.157.11.21,10034,8443,true,FUK,Asia Pacific,JP,Fukuoka,145
118.43.214.55,14330,443,true,FUK,Asia Pacific,JP,Fukuoka,145
14.54.26.190,12432,443,true,FUK,Asia Pacific,JP,Fukuoka,146
222.105.158.29,24082,80,false,FUK,Asia Pacific,JP,Fukuoka,146
221.164.240.160,12257,443,true,FUK,Asia Pacific,JP,Fukuoka,146
211.33.238.198,12330,443,true,FUK,Asia Pacific,JP,Fukuoka,146
125.140.167.153,12307,443,true,FUK,Asia Pacific,JP,Fukuoka,146
169.211.205.20,12450,443,true,FUK,Asia Pacific,JP,Fukuoka,147
59.5.198.233,11211,443,true,FUK,Asia Pacific,JP,Fukuoka,147
118.33.194.63,12346,443,true,FUK,Asia Pacific,JP,Fukuoka,147
220.120.172.116,38522,443,true,FUK,Asia Pacific,JP,Fukuoka,147
121.168.61.156,18059,443,true,FUK,Asia Pacific,JP,Fukuoka,147
222.116.8.197,21249,80,false,FUK,Asia Pacific,JP,Fukuoka,147
118.43.214.55,39122,443,true,FUK,Asia Pacific,JP,Fukuoka,147
14.36.181.53,12397,443,true,FUK,Asia Pacific,JP,Fukuoka,148
220.120.172.116,12294,443,true,FUK,Asia Pacific,JP,Fukuoka,148
14.35.82.154,17772,443,true,FUK,Asia Pacific,JP,Fukuoka,148
121.131.179.202,18077,80,false,FUK,Asia Pacific,JP,Fukuoka,148
118.34.79.84,34922,443,true,FUK,Asia Pacific,JP,Fukuoka,148
121.163.116.208,12453,443,true,FUK,Asia Pacific,JP,Fukuoka,148
118.37.74.210,12485,443,true,FUK,Asia Pacific,JP,Fukuoka,148
14.39.101.195,20082,443,true,FUK,Asia Pacific,JP,Fukuoka,149
14.32.21.94,12470,443,true,FUK,Asia Pacific,JP,Fukuoka,149
121.163.116.208,10443,443,true,FUK,Asia Pacific,JP,Fukuoka,149
119.194.79.217,10911,443,true,FUK,Asia Pacific,JP,Fukuoka,149
119.193.217.1,12364,443,true,FUK,Asia Pacific,JP,Fukuoka,150
220.127.222.131,12537,443,true,FUK,Asia Pacific,JP,Fukuoka,150
119.200.192.118,14825,443,true,FUK,Asia Pacific,JP,Fukuoka,151
221.148.181.220,12156,443,true,FUK,Asia Pacific,JP,Fukuoka,151
14.32.21.94,10911,443,true,FUK,Asia Pacific,JP,Fukuoka,152
121.146.126.247,30011,443,true,FUK,Asia Pacific,JP,Fukuoka,152
221.144.200.91,15044,443,true,FUK,Asia Pacific,JP,Fukuoka,152
119.193.100.144,12251,443,true,FUK,Asia Pacific,JP,Fukuoka,153
175.193.164.4,12495,80,false,FUK,Asia Pacific,JP,Fukuoka,153
221.145.8.150,10066,443,true,FUK,Asia Pacific,JP,Fukuoka,153
221.144.200.91,11401,443,true,FUK,Asia Pacific,JP,Fukuoka,154
14.34.206.233,12569,443,true,FUK,Asia Pacific,JP,Fukuoka,154
119.193.12.243,11110,443,true,FUK,Asia Pacific,JP,Fukuoka,154
119.193.12.243,12191,443,true,FUK,Asia Pacific,JP,Fukuoka,154
222.117.215.112,34322,443,true,FUK,Asia Pacific,JP,Fukuoka,154
119.192.167.123,18011,80,false,FUK,Asia Pacific,JP,Fukuoka,154
119.193.12.243,35554,443,true,FUK,Asia Pacific,JP,Fukuoka,154
61.85.1.77,12150,443,true,FUK,Asia Pacific,JP,Fukuoka,155
14.32.21.94,10075,443,true,FUK,Asia Pacific,JP,Fukuoka,155
119.193.12.243,21264,443,true,FUK,Asia Pacific,JP,Fukuoka,155
119.193.12.243,12485,443,true,FUK,Asia Pacific,JP,Fukuoka,155
220.85.254.226,12390,443,true,FUK,Asia Pacific,JP,Fukuoka,157
220.120.172.116,30106,443,true,FUK,Asia Pacific,JP,Fukuoka,158
119.194.79.217,31337,443,true,FUK,Asia Pacific,JP,Fukuoka,158
119.193.12.243,12317,443,true,FUK,Asia Pacific,JP,Fukuoka,160
121.128.161.235,20010,443,true,FUK,Asia Pacific,JP,Fukuoka,161
119.193.12.243,12265,443,true,FUK,Asia Pacific,JP,Fukuoka,161
121.128.161.235,10000,443,true,FUK,Asia Pacific,JP,Fukuoka,161
119.193.12.243,12419,443,true,FUK,Asia Pacific,JP,Fukuoka,162
119.193.12.243,12522,443,true,FUK,Asia Pacific,JP,Fukuoka,162
61.74.161.20,33060,443,true,FUK,Asia Pacific,JP,Fukuoka,165
119.193.12.243,12286,443,true,FUK,Asia Pacific,JP,Fukuoka,165
119.193.12.243,12254,443,true,FUK,Asia Pacific,JP,Fukuoka,165
119.193.12.243,12304,443,true,FUK,Asia Pacific,JP,Fukuoka,165
119.193.12.243,11481,443,true,FUK,Asia Pacific,JP,Fukuoka,167
119.193.12.243,12380,443,true,FUK,Asia Pacific,JP,Fukuoka,167
221.165.101.194,12400,443,true,FUK,Asia Pacific,JP,Fukuoka,168
119.193.12.243,18368,443,true,FUK,Asia Pacific,JP,Fukuoka,173
222.104.118.235,14024,443,true,FUK,Asia Pacific,JP,Fukuoka,174
119.193.12.243,16888,443,true,FUK,Asia Pacific,JP,Fukuoka,174
119.193.12.243,18100,443,true,FUK,Asia Pacific,JP,Fukuoka,179
175.201.21.227,12283,443,true,FUK,Asia Pacific,JP,Fukuoka,180
119.193.12.243,12504,443,true,FUK,Asia Pacific,JP,Fukuoka,180
119.193.12.243,16010,443,true,FUK,Asia Pacific,JP,Fukuoka,181
119.193.12.243,12270,443,true,FUK,Asia Pacific,JP,Fukuoka,182
128.1.132.82,443,443,true,HKG,Asia Pacific,HK,Hong Kong,26
46.232.54.128,53822,443,true,HKG,Asia Pacific,HK,Hong Kong,30
154.88.31.66,587,443,true,HKG,Asia Pacific,HK,Hong Kong,30
47.239.68.152,587,443,true,HKG,Asia Pacific,HK,Hong Kong,30
165.154.43.92,35184,443,true,HKG,Asia Pacific,HK,Hong Kong,31
47.242.66.212,8444,443,true,HKG,Asia Pacific,HK,Hong Kong,32
47.238.148.225,587,443,true,HKG,Asia Pacific,HK,Hong Kong,33
47.242.25.137,30700,443,true,HKG,Asia Pacific,HK,Hong Kong,33
47.76.245.221,587,443,true,HKG,Asia Pacific,HK,Hong Kong,34
202.181.27.218,14526,443,true,HKG,Asia Pacific,HK,Hong Kong,34
47.76.130.197,60001,443,true,HKG,Asia Pacific,HK,Hong Kong,34
165.154.41.48,443,443,true,HKG,Asia Pacific,HK,Hong Kong,34
8.212.48.236,443,443,true,HKG,Asia Pacific,HK,Hong Kong,34
124.156.129.206,6666,443,true,HKG,Asia Pacific,HK,Hong Kong,34
8.212.44.95,443,443,true,HKG,Asia Pacific,HK,Hong Kong,35
165.154.43.92,35187,443,true,HKG,Asia Pacific,HK,Hong Kong,35
103.235.18.96,12317,443,true,HKG,Asia Pacific,HK,Hong Kong,36
8.218.110.219,8447,443,true,HKG,Asia Pacific,HK,Hong Kong,36
8.218.184.0,587,443,true,HKG,Asia Pacific,HK,Hong Kong,36
47.76.44.143,587,443,true,HKG,Asia Pacific,HK,Hong Kong,37
8.218.69.41,9998,443,true,HKG,Asia Pacific,HK,Hong Kong,37
47.239.1.168,443,443,true,HKG,Asia Pacific,HK,Hong Kong,37
8.218.152.147,587,443,true,HKG,Asia Pacific,HK,Hong Kong,37
47.238.66.74,587,443,true,HKG,Asia Pacific,HK,Hong Kong,38
8.223.15.4,443,443,true,HKG,Asia Pacific,HK,Hong Kong,38
47.76.62.98,587,443,true,HKG,Asia Pacific,HK,Hong Kong,38
43.155.71.120,448,443,true,HKG,Asia Pacific,HK,Hong Kong,38
210.6.2.232,11211,443,true,HKG,Asia Pacific,HK,Hong Kong,39
154.9.246.20,587,443,true,HKG,Asia Pacific,HK,Hong Kong,40
47.239.229.165,1024,443,true,HKG,Asia Pacific,HK,Hong Kong,40
5.180.98.146,22827,443,true,HKG,Asia Pacific,HK,Hong Kong,40
103.112.185.138,587,443,true,HKG,Asia Pacific,HK,Hong Kong,40
47.76.104.12,587,443,true,HKG,Asia Pacific,HK,Hong Kong,41
47.239.231.62,7443,443,true,HKG,Asia Pacific,HK,Hong Kong,41
47.242.209.195,587,443,true,HKG,Asia Pacific,HK,Hong Kong,42
47.238.58.125,587,443,true,HKG,Asia Pacific,HK,Hong Kong,42
206.237.22.91,548,443,true,HKG,Asia Pacific,HK,Hong Kong,42
47.76.215.14,587,443,true,HKG,Asia Pacific,HK,Hong Kong,43
8.217.244.253,587,443,true,HKG,Asia Pacific,HK,Hong Kong,46
154.21.202.24,443,443,true,HKG,Asia Pacific,HK,Hong Kong,46
206.237.13.162,443,443,true,HKG,Asia Pacific,HK,Hong Kong,49
172.93.165.228,443,443,true,SIN,Asia Pacific,SG,Singapore,50
141.11.217.127,80,80,false,HKG,Asia Pacific,HK,Hong Kong,52
206.237.1.59,11563,443,true,HKG,Asia Pacific,HK,Hong Kong,53
141.11.175.133,8080,443,true,HKG,Asia Pacific,HK,Hong Kong,55
154.16.10.143,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,56
38.38.251.220,443,443,true,HKG,Asia Pacific,HK,Hong Kong,56
103.30.76.210,444,443,true,HKG,Asia Pacific,HK,Hong Kong,56
149.104.24.14,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,57
154.64.251.19,443,443,true,HKG,Asia Pacific,HK,Hong Kong,58
103.30.76.216,2053,2086,false,HKG,Asia Pacific,HK,Hong Kong,59
103.30.76.216,2087,2086,false,HKG,Asia Pacific,HK,Hong Kong,60
103.148.72.147,1443,443,true,HKG,Asia Pacific,HK,Hong Kong,60
38.207.172.42,443,443,true,HKG,Asia Pacific,HK,Hong Kong,60
103.30.76.216,2083,2086,false,HKG,Asia Pacific,HK,Hong Kong,63
47.236.251.178,443,443,true,HKG,Asia Pacific,HK,Hong Kong,64
83.147.3.165,8080,443,true,HKG,Asia Pacific,HK,Hong Kong,66
47.236.106.19,443,443,true,HKG,Asia Pacific,HK,Hong Kong,73
47.243.138.97,587,443,true,HKG,Asia Pacific,HK,Hong Kong,83
8.210.213.159,587,443,true,HKG,Asia Pacific,HK,Hong Kong,89
40.81.29.103,8089,443,true,HKG,Asia Pacific,HK,Hong Kong,99
138.2.113.148,888,80,false,HKG,Asia Pacific,HK,Hong Kong,117
58.176.95.46,443,443,true,HKG,Asia Pacific,HK,Hong Kong,185
219.78.210.51,20900,443,true,HKG,Asia Pacific,HK,Hong Kong,218
219.76.176.105,12203,443,true,HKG,Asia Pacific,HK,Hong Kong,221
146.56.42.21,7777,443,true,ICN,Asia Pacific,KR,Seoul,67
152.70.252.209,443,443,true,ICN,Asia Pacific,KR,Seoul,69
193.122.105.75,443,443,true,ICN,Asia Pacific,KR,Seoul,75
58.76.172.250,50000,443,true,ICN,Asia Pacific,KR,Seoul,79
120.50.90.173,21240,443,true,ICN,Asia Pacific,KR,Seoul,83
175.195.129.57,50000,443,true,ICN,Asia Pacific,KR,Seoul,110
118.33.118.200,37215,443,true,ICN,Asia Pacific,KR,Seoul,110
220.72.106.250,40005,80,false,ICN,Asia Pacific,KR,Seoul,111
112.172.55.202,50000,443,true,ICN,Asia Pacific,KR,Seoul,111
220.88.159.56,50000,443,true,ICN,Asia Pacific,KR,Seoul,111
222.106.63.3,12549,443,true,ICN,Asia Pacific,KR,Seoul,111
211.193.169.223,12348,443,true,ICN,Asia Pacific,KR,Seoul,112
59.6.121.213,40005,80,false,ICN,Asia Pacific,KR,Seoul,112
218.155.245.69,50003,443,true,ICN,Asia Pacific,KR,Seoul,113
20.196.67.30,22222,443,true,ICN,Asia Pacific,KR,Seoul,113
121.182.173.72,12325,443,true,ICN,Asia Pacific,KR,Seoul,113
59.15.182.92,50000,443,true,ICN,Asia Pacific,KR,Seoul,113
121.181.209.121,50000,443,true,ICN,Asia Pacific,KR,Seoul,114
112.168.104.94,50000,443,true,ICN,Asia Pacific,KR,Seoul,114
118.38.147.24,40005,80,false,ICN,Asia Pacific,KR,Seoul,114
14.38.253.135,50000,443,true,ICN,Asia Pacific,KR,Seoul,114
175.212.207.13,50000,443,true,ICN,Asia Pacific,KR,Seoul,114
222.96.143.13,50000,443,true,ICN,Asia Pacific,KR,Seoul,115
218.151.45.241,50000,443,true,ICN,Asia Pacific,KR,Seoul,115
112.173.87.22,50000,443,true,ICN,Asia Pacific,KR,Seoul,115
175.200.145.14,50009,443,true,ICN,Asia Pacific,KR,Seoul,115
220.122.42.198,12334,443,true,ICN,Asia Pacific,KR,Seoul,115
14.55.153.119,50000,443,true,ICN,Asia Pacific,KR,Seoul,115
121.146.145.43,12273,443,true,ICN,Asia Pacific,KR,Seoul,115
112.160.102.173,50000,443,true,ICN,Asia Pacific,KR,Seoul,115
121.165.5.187,10015,443,true,ICN,Asia Pacific,KR,Seoul,115
121.130.24.109,40005,80,false,ICN,Asia Pacific,KR,Seoul,115
59.24.250.70,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
118.45.150.77,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
220.79.109.10,10240,443,true,ICN,Asia Pacific,KR,Seoul,116
183.102.60.22,30083,443,true,ICN,Asia Pacific,KR,Seoul,116
14.52.132.109,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
121.147.108.106,16020,443,true,ICN,Asia Pacific,KR,Seoul,116
121.186.113.93,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
183.106.123.243,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
211.195.83.140,50003,443,true,ICN,Asia Pacific,KR,Seoul,116
14.43.188.154,40005,80,false,ICN,Asia Pacific,KR,Seoul,116
125.131.77.249,19014,443,true,ICN,Asia Pacific,KR,Seoul,116
59.3.3.161,8443,8443,true,ICN,Asia Pacific,KR,Seoul,116
118.34.245.40,10082,443,true,ICN,Asia Pacific,KR,Seoul,116
175.215.194.119,12391,443,true,ICN,Asia Pacific,KR,Seoul,116
125.134.123.178,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
210.101.111.224,50003,443,true,ICN,Asia Pacific,KR,Seoul,116
211.195.13.174,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
210.126.98.53,50000,443,true,ICN,Asia Pacific,KR,Seoul,116
112.171.48.164,12337,443,true,ICN,Asia Pacific,KR,Seoul,116
211.228.188.113,50003,443,true,ICN,Asia Pacific,KR,Seoul,117
175.200.213.62,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.155.32.108,30029,443,true,ICN,Asia Pacific,KR,Seoul,117
125.132.203.87,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
14.52.220.149,12334,443,true,ICN,Asia Pacific,KR,Seoul,117
211.195.14.28,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
118.47.141.52,50004,443,true,ICN,Asia Pacific,KR,Seoul,117
183.108.26.140,40005,80,false,ICN,Asia Pacific,KR,Seoul,117
210.99.38.190,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
59.4.149.149,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
59.29.143.247,12249,443,true,ICN,Asia Pacific,KR,Seoul,117
175.195.223.247,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
14.43.188.154,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.161.118.96,12145,443,true,ICN,Asia Pacific,KR,Seoul,117
144.24.90.107,443,443,true,ICN,Asia Pacific,KR,Seoul,117
220.90.180.182,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.145.212.98,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.167.134.250,12980,443,true,ICN,Asia Pacific,KR,Seoul,117
211.104.80.91,13082,443,true,ICN,Asia Pacific,KR,Seoul,117
59.2.97.28,40005,80,false,ICN,Asia Pacific,KR,Seoul,117
183.96.89.23,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.151.0.65,36822,443,true,ICN,Asia Pacific,KR,Seoul,117
220.122.59.161,12125,443,true,ICN,Asia Pacific,KR,Seoul,117
220.124.72.66,40005,80,false,ICN,Asia Pacific,KR,Seoul,117
128.134.248.33,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
121.162.96.66,50000,443,true,ICN,Asia Pacific,KR,Seoul,117
221.165.212.251,10000,443,true,ICN,Asia Pacific,KR,Seoul,117
112.169.198.92,50004,443,true,ICN,Asia Pacific,KR,Seoul,118
221.157.160.207,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
211.217.188.169,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
121.169.161.177,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
222.120.45.127,40005,80,false,ICN,Asia Pacific,KR,Seoul,118
121.191.143.11,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
121.177.37.10,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
61.106.191.53,40005,80,false,ICN,Asia Pacific,KR,Seoul,118
220.84.83.77,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
125.133.28.143,18072,443,true,ICN,Asia Pacific,KR,Seoul,118
121.174.140.80,10943,443,true,ICN,Asia Pacific,KR,Seoul,118
211.194.69.235,12151,443,true,ICN,Asia Pacific,KR,Seoul,118
14.35.74.235,50004,443,true,ICN,Asia Pacific,KR,Seoul,118
222.104.23.36,11002,443,true,ICN,Asia Pacific,KR,Seoul,118
220.75.251.69,50003,443,true,ICN,Asia Pacific,KR,Seoul,118
220.117.128.237,18106,443,true,ICN,Asia Pacific,KR,Seoul,118
221.166.156.189,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
59.23.15.27,12105,443,true,ICN,Asia Pacific,KR,Seoul,118
14.33.75.54,30700,443,true,ICN,Asia Pacific,KR,Seoul,118
125.134.160.98,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
222.97.9.166,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
121.176.171.238,12505,443,true,ICN,Asia Pacific,KR,Seoul,118
175.209.67.85,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
211.199.127.208,12177,443,true,ICN,Asia Pacific,KR,Seoul,118
220.71.199.115,21312,443,true,ICN,Asia Pacific,KR,Seoul,118
119.201.98.109,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
211.230.178.172,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
121.160.199.65,50000,443,true,ICN,Asia Pacific,KR,Seoul,118
14.36.46.139,50004,443,true,ICN,Asia Pacific,KR,Seoul,118
175.215.132.166,12385,443,true,ICN,Asia Pacific,KR,Seoul,119
14.53.208.120,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
220.86.117.70,10084,443,true,ICN,Asia Pacific,KR,Seoul,119
175.210.244.76,12335,443,true,ICN,Asia Pacific,KR,Seoul,119
121.181.132.45,12403,443,true,ICN,Asia Pacific,KR,Seoul,119
203.251.70.240,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
183.101.23.138,12355,443,true,ICN,Asia Pacific,KR,Seoul,119
221.151.204.241,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
112.160.95.132,10027,443,true,ICN,Asia Pacific,KR,Seoul,119
121.141.36.55,32764,443,true,ICN,Asia Pacific,KR,Seoul,119
118.33.29.229,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
125.133.28.143,10398,443,true,ICN,Asia Pacific,KR,Seoul,119
183.106.23.185,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
121.145.155.67,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
112.185.201.42,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
59.14.108.107,50003,443,true,ICN,Asia Pacific,KR,Seoul,119
211.220.65.104,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
59.26.208.19,16058,443,true,ICN,Asia Pacific,KR,Seoul,119
175.201.21.227,10021,443,true,ICN,Asia Pacific,KR,Seoul,119
221.144.200.91,10011,443,true,ICN,Asia Pacific,KR,Seoul,119
14.43.190.153,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
14.44.24.206,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
211.199.92.237,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
210.95.134.220,50004,443,true,ICN,Asia Pacific,KR,Seoul,119
14.54.222.65,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
218.151.99.167,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
125.128.178.163,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
121.182.55.77,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
211.225.26.93,12510,443,true,ICN,Asia Pacific,KR,Seoul,119
118.45.241.209,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
121.145.134.131,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
59.27.197.124,50000,443,true,ICN,Asia Pacific,KR,Seoul,119
175.201.220.169,21240,443,true,ICN,Asia Pacific,KR,Seoul,119
222.96.71.191,39622,443,true,ICN,Asia Pacific,KR,Seoul,119
14.40.94.3,12289,443,true,ICN,Asia Pacific,KR,Seoul,119
220.94.164.48,10084,443,true,ICN,Asia Pacific,KR,Seoul,120
121.176.5.244,50002,443,true,ICN,Asia Pacific,KR,Seoul,120
121.152.149.168,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
222.105.47.120,21082,443,true,ICN,Asia Pacific,KR,Seoul,120
175.193.127.197,50003,443,true,ICN,Asia Pacific,KR,Seoul,120
220.78.106.96,40005,80,false,ICN,Asia Pacific,KR,Seoul,120
125.135.32.13,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
121.145.253.124,30050,443,true,ICN,Asia Pacific,KR,Seoul,120
125.132.46.2,10022,443,true,ICN,Asia Pacific,KR,Seoul,120
220.70.243.228,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
14.58.76.45,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
118.37.1.230,12544,443,true,ICN,Asia Pacific,KR,Seoul,120
211.196.223.206,10243,443,true,ICN,Asia Pacific,KR,Seoul,120
211.194.207.184,40005,80,false,ICN,Asia Pacific,KR,Seoul,120
221.151.146.87,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
14.38.164.139,50003,443,true,ICN,Asia Pacific,KR,Seoul,120
220.94.166.175,30003,443,true,ICN,Asia Pacific,KR,Seoul,120
220.82.161.176,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
59.7.104.174,10044,443,true,ICN,Asia Pacific,KR,Seoul,120
211.199.65.186,13443,443,true,ICN,Asia Pacific,KR,Seoul,120
222.113.39.207,40005,80,false,ICN,Asia Pacific,KR,Seoul,120
121.161.249.173,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
210.100.138.35,12356,443,true,ICN,Asia Pacific,KR,Seoul,120
220.79.216.115,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
211.196.80.94,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
112.172.102.75,50004,443,true,ICN,Asia Pacific,KR,Seoul,120
14.58.103.75,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
175.212.223.229,21935,443,true,ICN,Asia Pacific,KR,Seoul,120
59.25.160.141,50008,443,true,ICN,Asia Pacific,KR,Seoul,120
211.184.145.91,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
59.8.178.67,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
125.136.226.1,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
119.202.217.30,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
221.148.237.239,12563,443,true,ICN,Asia Pacific,KR,Seoul,120
175.198.43.68,12172,443,true,ICN,Asia Pacific,KR,Seoul,120
61.79.154.177,10081,443,true,ICN,Asia Pacific,KR,Seoul,120
112.187.143.178,35559,443,true,ICN,Asia Pacific,KR,Seoul,120
121.187.150.43,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
183.107.205.136,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
61.106.191.53,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
14.47.160.140,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
121.190.91.175,16992,443,true,ICN,Asia Pacific,KR,Seoul,120
211.51.176.6,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
220.84.213.25,12153,443,true,ICN,Asia Pacific,KR,Seoul,120
183.96.230.12,50000,443,true,ICN,Asia Pacific,KR,Seoul,120
121.160.137.82,12338,443,true,ICN,Asia Pacific,KR,Seoul,120
119.201.54.90,12107,443,true,ICN,Asia Pacific,KR,Seoul,120
218.157.222.202,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
221.154.20.23,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
221.144.118.105,20082,443,true,ICN,Asia Pacific,KR,Seoul,121
203.234.128.143,30023,443,true,ICN,Asia Pacific,KR,Seoul,121
168.126.205.5,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
125.130.79.238,50003,443,true,ICN,Asia Pacific,KR,Seoul,121
14.38.98.122,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
183.101.244.245,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
118.46.37.203,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
119.201.255.245,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
14.56.101.240,12143,443,true,ICN,Asia Pacific,KR,Seoul,121
112.185.179.155,13579,443,true,ICN,Asia Pacific,KR,Seoul,121
112.162.85.25,12579,443,true,ICN,Asia Pacific,KR,Seoul,121
118.34.162.30,12376,443,true,ICN,Asia Pacific,KR,Seoul,121
14.38.83.195,21251,443,true,ICN,Asia Pacific,KR,Seoul,121
175.215.154.208,12451,443,true,ICN,Asia Pacific,KR,Seoul,121
218.147.63.140,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
220.122.114.61,11481,443,true,ICN,Asia Pacific,KR,Seoul,121
59.13.75.15,25782,443,true,ICN,Asia Pacific,KR,Seoul,121
222.96.171.51,30019,443,true,ICN,Asia Pacific,KR,Seoul,121
218.158.249.156,30029,443,true,ICN,Asia Pacific,KR,Seoul,121
211.195.110.162,16010,443,true,ICN,Asia Pacific,KR,Seoul,121
118.35.89.54,12162,443,true,ICN,Asia Pacific,KR,Seoul,121
59.28.211.91,10533,443,true,ICN,Asia Pacific,KR,Seoul,121
183.98.116.50,20010,443,true,ICN,Asia Pacific,KR,Seoul,121
211.227.43.208,50008,443,true,ICN,Asia Pacific,KR,Seoul,121
112.185.27.220,18079,443,true,ICN,Asia Pacific,KR,Seoul,121
59.26.208.19,16043,443,true,ICN,Asia Pacific,KR,Seoul,121
183.103.12.28,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
221.165.212.251,12590,443,true,ICN,Asia Pacific,KR,Seoul,121
14.39.65.18,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
121.176.120.240,10032,443,true,ICN,Asia Pacific,KR,Seoul,121
218.146.234.188,21260,443,true,ICN,Asia Pacific,KR,Seoul,121
59.29.143.222,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
118.45.229.142,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
14.38.164.139,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
222.108.169.121,25004,443,true,ICN,Asia Pacific,KR,Seoul,121
121.148.224.226,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
118.41.255.142,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
220.93.18.15,50000,443,true,ICN,Asia Pacific,KR,Seoul,121
221.150.72.11,40005,80,false,ICN,Asia Pacific,KR,Seoul,121
220.122.59.161,12550,443,true,ICN,Asia Pacific,KR,Seoul,121
