IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms)
210.99.204.14,10016,443,True,ICN,Asia Pacific,KR,Seoul,173
146.56.188.113,443,443,True,ICN,Asia Pacific,KR,Seoul,174
175.210.52.92,50000,443,True,ICN,Asia Pacific,KR,Seoul,174
220.82.46.157,39822,443,True,ICN,Asia Pacific,KR,Seoul,174
121.180.30.109,18047,443,True,ICN,Asia Pacific,KR,Seoul,174
61.76.128.160,50000,443,True,ICN,Asia Pacific,KR,Seoul,174
175.200.21.218,50000,443,True,ICN,Asia Pacific,KR,Seoul,174
183.105.1.213,33022,443,True,ICN,Asia Pacific,KR,Seoul,174
220.72.70.53,10256,443,True,ICN,Asia Pacific,KR,Seoul,174
175.204.130.196,12506,443,True,ICN,Asia Pacific,KR,Seoul,174
118.45.113.48,16064,443,True,ICN,Asia Pacific,KR,Seoul,174
222.120.196.136,10003,443,True,ICN,Asia Pacific,KR,Seoul,175
218.147.248.211,12463,443,True,ICN,Asia Pacific,KR,Seoul,175
220.90.220.217,21239,443,True,ICN,Asia Pacific,KR,Seoul,175
121.178.100.5,12112,443,True,ICN,Asia Pacific,KR,Seoul,175
221.160.203.177,30009,443,True,ICN,Asia Pacific,KR,Seoul,175
210.204.196.41,12391,443,True,ICN,Asia Pacific,KR,Seoul,176
217.142.141.52,443,443,True,ICN,Asia Pacific,KR,Seoul,176
14.56.64.67,30021,443,True,ICN,Asia Pacific,KR,Seoul,176
183.107.148.167,10000,443,True,ICN,Asia Pacific,KR,Seoul,176
59.21.231.2,50000,443,True,ICN,Asia Pacific,KR,Seoul,176
121.159.41.93,50000,443,True,ICN,Asia Pacific,KR,Seoul,176
183.98.186.160,17010,443,True,ICN,Asia Pacific,KR,Seoul,177
220.121.8.172,50000,443,True,ICN,Asia Pacific,KR,Seoul,177
220.125.106.36,50000,443,True,ICN,Asia Pacific,KR,Seoul,177
121.155.2.239,20256,443,True,ICN,Asia Pacific,KR,Seoul,177
220.118.59.213,12463,443,True,ICN,Asia Pacific,KR,Seoul,177
121.178.237.136,23023,443,True,ICN,Asia Pacific,KR,Seoul,177
121.178.237.136,50000,443,True,ICN,Asia Pacific,KR,Seoul,177
118.37.234.81,50000,443,True,ICN,Asia Pacific,KR,Seoul,178
14.32.158.138,12141,443,True,ICN,Asia Pacific,KR,Seoul,178
119.204.199.18,50000,443,True,ICN,Asia Pacific,KR,Seoul,178
118.44.6.202,19998,443,True,ICN,Asia Pacific,KR,Seoul,178
119.195.29.31,18096,443,True,ICN,Asia Pacific,KR,Seoul,178
211.46.174.51,50000,443,True,ICN,Asia Pacific,KR,Seoul,178
183.105.151.175,12511,443,True,ICN,Asia Pacific,KR,Seoul,179
118.45.9.162,12406,443,True,ICN,Asia Pacific,KR,Seoul,179
121.183.72.155,12228,443,True,ICN,Asia Pacific,KR,Seoul,179
211.106.134.193,12391,443,True,ICN,Asia Pacific,KR,Seoul,179
119.195.138.41,50000,443,True,ICN,Asia Pacific,KR,Seoul,179
119.194.59.224,18057,443,True,ICN,Asia Pacific,KR,Seoul,179
118.46.215.195,16005,443,True,ICN,Asia Pacific,KR,Seoul,180
218.154.19.210,50000,443,True,ICN,Asia Pacific,KR,Seoul,180
175.201.21.227,16085,443,True,ICN,Asia Pacific,KR,Seoul,180
115.22.210.16,50000,443,True,ICN,Asia Pacific,KR,Seoul,180
121.181.209.121,50000,443,True,ICN,Asia Pacific,KR,Seoul,181
175.215.194.119,12391,443,True,ICN,Asia Pacific,KR,Seoul,181
59.18.208.224,16020,443,True,ICN,Asia Pacific,KR,Seoul,181
121.151.98.102,50000,443,True,ICN,Asia Pacific,KR,Seoul,181
175.201.84.61,20512,443,True,ICN,Asia Pacific,KR,Seoul,182
14.63.94.194,50000,443,True,ICN,Asia Pacific,KR,Seoul,182
183.109.36.99,12473,443,True,ICN,Asia Pacific,KR,Seoul,183
61.76.243.144,50000,443,True,ICN,Asia Pacific,KR,Seoul,183
220.120.172.116,22403,443,True,ICN,Asia Pacific,KR,Seoul,183
14.58.103.75,50000,443,True,ICN,Asia Pacific,KR,Seoul,183
175.208.25.75,12276,443,True,ICN,Asia Pacific,KR,Seoul,183
121.155.61.102,11602,443,True,ICN,Asia Pacific,KR,Seoul,183
121.131.181.165,50003,443,True,ICN,Asia Pacific,KR,Seoul,184
118.34.245.40,10082,443,True,ICN,Asia Pacific,KR,Seoul,185
211.107.83.151,10205,443,True,ICN,Asia Pacific,KR,Seoul,185
220.127.222.131,12444,443,True,ICN,Asia Pacific,KR,Seoul,185
218.158.24.173,50000,443,True,ICN,Asia Pacific,KR,Seoul,185
220.119.115.101,37443,443,True,ICN,Asia Pacific,KR,Seoul,185
220.122.59.161,12550,443,True,ICN,Asia Pacific,KR,Seoul,185
118.38.147.24,40005,80,False,ICN,Asia Pacific,KR,Seoul,185
61.80.73.120,50000,443,True,ICN,Asia Pacific,KR,Seoul,185
218.157.145.120,16096,443,True,ICN,Asia Pacific,KR,Seoul,186
211.199.48.60,12585,443,True,ICN,Asia Pacific,KR,Seoul,186
115.22.247.99,50000,443,True,ICN,Asia Pacific,KR,Seoul,186
220.118.170.65,50000,443,True,ICN,Asia Pacific,KR,Seoul,186
175.207.220.139,12167,443,True,ICN,Asia Pacific,KR,Seoul,186
14.56.226.68,38822,443,True,ICN,Asia Pacific,KR,Seoul,186
121.155.61.102,21233,443,True,ICN,Asia Pacific,KR,Seoul,187
121.156.155.161,12314,443,True,ICN,Asia Pacific,KR,Seoul,187
59.6.182.61,50000,443,True,ICN,Asia Pacific,KR,Seoul,188
211.248.32.13,50000,443,True,ICN,Asia Pacific,KR,Seoul,188
152.70.236.195,30001,443,True,ICN,Asia Pacific,KR,Seoul,188
121.130.194.96,12367,443,True,ICN,Asia Pacific,KR,Seoul,189
211.222.185.41,12424,443,True,ICN,Asia Pacific,KR,Seoul,189
220.72.72.91,12442,443,True,ICN,Asia Pacific,KR,Seoul,189
220.71.199.115,10008,443,True,ICN,Asia Pacific,KR,Seoul,189
119.195.104.2,32400,443,True,ICN,Asia Pacific,KR,Seoul,190
59.16.210.122,12562,443,True,ICN,Asia Pacific,KR,Seoul,190
221.144.200.91,10011,443,True,ICN,Asia Pacific,KR,Seoul,190
175.208.25.75,12373,443,True,ICN,Asia Pacific,KR,Seoul,191
121.132.58.142,12116,443,True,ICN,Asia Pacific,KR,Seoul,192
220.118.153.222,32001,443,True,ICN,Asia Pacific,KR,Seoul,192
220.127.134.32,10249,443,True,ICN,Asia Pacific,KR,Seoul,193
218.146.234.188,11371,443,True,ICN,Asia Pacific,KR,Seoul,193
119.194.79.217,12123,443,True,ICN,Asia Pacific,KR,Seoul,194
210.97.85.16,50000,443,True,ICN,Asia Pacific,KR,Seoul,194
59.16.210.122,10894,443,True,ICN,Asia Pacific,KR,Seoul,194
220.80.20.56,12615,443,True,ICN,Asia Pacific,KR,Seoul,196
220.71.185.223,10093,443,True,ICN,Asia Pacific,KR,Seoul,197
203.251.14.120,10892,443,True,ICN,Asia Pacific,KR,Seoul,197
221.165.128.234,12119,443,True,ICN,Asia Pacific,KR,Seoul,198
220.71.216.216,12560,443,True,ICN,Asia Pacific,KR,Seoul,198
121.161.233.49,12566,443,True,ICN,Asia Pacific,KR,Seoul,199
210.126.110.161,50003,443,True,ICN,Asia Pacific,KR,Seoul,207
15.165.121.25,443,443,True,ICN,Asia Pacific,KR,Seoul,212
175.207.106.91,18028,443,True,ICN,Asia Pacific,KR,Seoul,213
119.193.12.243,12308,443,True,ICN,Asia Pacific,KR,Seoul,214
222.100.96.7,31337,443,True,ICN,Asia Pacific,KR,Seoul,295
221.153.174.159,50000,443,True,ICN,Asia Pacific,KR,Seoul,340
121.152.196.251,18013,443,True,ICN,Asia Pacific,KR,Seoul,422
40.74.68.200,8443,443,True,KIX,Asia Pacific,JP,Osaka,96
154.17.3.66,28909,443,True,KIX,Asia Pacific,JP,Osaka,153
141.147.144.246,8080,443,True,KIX,Asia Pacific,JP,Osaka,170
152.69.199.70,8443,443,True,KIX,Asia Pacific,JP,Osaka,171
152.69.195.36,443,443,True,KIX,Asia Pacific,JP,Osaka,175
64.110.104.30,443,443,True,KIX,Asia Pacific,JP,Osaka,175
47.105.108.185,80,80,False,NRT,Asia Pacific,JP,Tokyo,42
139.129.25.209,80,80,False,NRT,Asia Pacific,JP,Tokyo,43
60.205.0.210,80,80,False,NRT,Asia Pacific,JP,Tokyo,53
45.66.216.162,50000,443,True,NRT,Asia Pacific,JP,Tokyo,55
8.140.56.136,80,80,False,NRT,Asia Pacific,JP,Tokyo,56
3.112.21.102,443,443,True,NRT,Asia Pacific,JP,Tokyo,58
54.249.135.43,443,443,True,NRT,Asia Pacific,JP,Tokyo,58
3.113.64.82,443,443,True,NRT,Asia Pacific,JP,Tokyo,59
54.199.222.232,443,443,True,NRT,Asia Pacific,JP,Tokyo,62
18.183.158.211,443,443,True,NRT,Asia Pacific,JP,Tokyo,62
54.168.173.74,2096,2087,True,NRT,Asia Pacific,JP,Tokyo,63
52.197.230.94,443,443,True,NRT,Asia Pacific,JP,Tokyo,63
47.91.25.138,9530,443,True,NRT,Asia Pacific,JP,Tokyo,64
35.77.126.144,443,443,True,NRT,Asia Pacific,JP,Tokyo,66
18.176.8.247,443,443,True,NRT,Asia Pacific,JP,Tokyo,66
185.184.223.19,59775,443,True,NRT,Asia Pacific,JP,Tokyo,67
154.12.190.98,8002,8880,False,NRT,Asia Pacific,JP,Tokyo,69
109.107.137.56,37316,443,True,NRT,Asia Pacific,JP,Tokyo,71
8.216.121.234,51922,443,True,NRT,Asia Pacific,JP,Tokyo,72
103.76.128.117,18888,443,True,NRT,Asia Pacific,JP,Tokyo,74
43.167.169.111,8443,443,True,NRT,Asia Pacific,JP,Tokyo,77
123.108.70.29,443,443,True,NRT,Asia Pacific,JP,Tokyo,78
45.12.89.202,12333,443,True,NRT,Asia Pacific,JP,Tokyo,79
43.163.219.136,443,443,True,NRT,Asia Pacific,JP,Tokyo,80
47.79.34.75,443,443,True,NRT,Asia Pacific,JP,Tokyo,81
47.79.35.80,443,443,True,NRT,Asia Pacific,JP,Tokyo,81
103.20.199.118,12999,443,True,NRT,Asia Pacific,JP,Tokyo,82
8.221.143.218,587,443,True,NRT,Asia Pacific,JP,Tokyo,86
47.79.33.117,11101,443,True,NRT,Asia Pacific,JP,Tokyo,87
43.163.219.136,80,80,False,NRT,Asia Pacific,JP,Tokyo,122
152.70.101.24,16007,443,True,NRT,Asia Pacific,JP,Tokyo,124
152.70.101.24,16071,443,True,NRT,Asia Pacific,JP,Tokyo,125
168.138.204.44,587,443,True,NRT,Asia Pacific,JP,Tokyo,125
141.147.185.63,443,443,True,NRT,Asia Pacific,JP,Tokyo,130
140.238.33.220,50080,0,False,NRT,Asia Pacific,JP,Tokyo,132
152.70.101.24,16401,443,True,NRT,Asia Pacific,JP,Tokyo,140
155.248.181.189,443,443,True,NRT,Asia Pacific,JP,Tokyo,145
138.3.211.178,443,443,True,NRT,Asia Pacific,JP,Tokyo,145
38.180.29.115,443,443,True,NRT,Asia Pacific,JP,Tokyo,168
129.226.150.167,443,443,True,SIN,Asia Pacific,SG,Singapore,46
43.128.95.110,40029,443,True,SIN,Asia Pacific,SG,Singapore,48
123.57.222.190,80,80,False,SIN,Asia Pacific,SG,Singapore,48
43.156.253.94,443,443,True,SIN,Asia Pacific,SG,Singapore,51
124.156.202.172,443,443,True,SIN,Asia Pacific,SG,Singapore,51
150.109.94.144,8900,443,True,SIN,Asia Pacific,SG,Singapore,51
3.0.160.105,443,443,True,SIN,Asia Pacific,SG,Singapore,53
123.57.212.240,80,80,False,SIN,Asia Pacific,SG,Singapore,53
52.76.110.129,20001,443,True,SIN,Asia Pacific,SG,Singapore,55
52.220.205.101,9997,443,True,SIN,Asia Pacific,SG,Singapore,55
13.250.14.76,443,443,True,SIN,Asia Pacific,SG,Singapore,55
43.156.181.203,443,443,True,SIN,Asia Pacific,SG,Singapore,59
52.163.98.70,587,443,True,SIN,Asia Pacific,SG,Singapore,59
52.187.74.27,2222,2087,True,SIN,Asia Pacific,SG,Singapore,60
13.215.189.180,443,443,True,SIN,Asia Pacific,SG,Singapore,61
52.77.97.162,443,443,True,SIN,Asia Pacific,SG,Singapore,63
54.251.227.43,443,443,True,SIN,Asia Pacific,SG,Singapore,66
8.219.159.39,443,443,True,SIN,Asia Pacific,SG,Singapore,185
8.222.255.194,443,443,True,SIN,Asia Pacific,SG,Singapore,192
8.222.213.91,587,443,True,SIN,Asia Pacific,SG,Singapore,193
47.236.18.91,443,443,True,SIN,Asia Pacific,SG,Singapore,194
8.219.201.66,443,443,True,SIN,Asia Pacific,SG,Singapore,195
172.93.165.228,443,443,True,HKG,Asia Pacific,HK,Hong Kong,195
47.236.181.185,8443,443,True,SIN,Asia Pacific,SG,Singapore,197
8.222.132.249,10036,443,True,SIN,Asia Pacific,SG,Singapore,199
8.219.74.3,443,443,True,SIN,Asia Pacific,SG,Singapore,200
47.236.173.166,587,443,True,SIN,Asia Pacific,SG,Singapore,203
8.219.223.95,443,443,True,SIN,Asia Pacific,SG,Singapore,206
47.236.16.240,443,443,True,SIN,Asia Pacific,SG,Singapore,213
138.2.9.37,443,443,True,SIN,Asia Pacific,SG,Singapore,232
150.230.211.129,443,443,True,SIN,Asia Pacific,SG,Singapore,236
158.180.82.56,443,443,True,SIN,Asia Pacific,SG,Singapore,236
158.179.166.207,443,443,True,SIN,Asia Pacific,SG,Singapore,239
146.56.113.238,443,443,True,SIN,Asia Pacific,SG,Singapore,241
138.2.14.56,443,443,True,SIN,Asia Pacific,SG,Singapore,242
51.79.254.182,443,443,True,SIN,Asia Pacific,SG,Singapore,243
140.245.85.140,443,443,True,SIN,Asia Pacific,SG,Singapore,244
134.185.118.12,443,443,True,SIN,Asia Pacific,SG,Singapore,248
193.122.111.247,443,443,True,SIN,Asia Pacific,SG,Singapore,269
193.122.114.226,443,443,True,SIN,Asia Pacific,SG,Singapore,269
152.70.246.171,443,443,True,SIN,Asia Pacific,SG,Singapore,270
152.70.91.204,443,443,True,SIN,Asia Pacific,SG,Singapore,272
130.162.133.222,443,443,True,SIN,Asia Pacific,SG,Singapore,272
146.56.154.57,443,443,True,SIN,Asia Pacific,SG,Singapore,273
193.122.121.243,443,443,True,SIN,Asia Pacific,SG,Singapore,274
193.122.119.248,443,443,True,SIN,Asia Pacific,SG,Singapore,274
152.70.95.98,443,443,True,SIN,Asia Pacific,SG,Singapore,277
146.56.132.65,443,443,True,SIN,Asia Pacific,SG,Singapore,284
146.56.171.110,443,443,True,SIN,Asia Pacific,SG,Singapore,286
152.69.210.245,2053,443,True,SIN,Asia Pacific,SG,Singapore,337
47.76.89.195,48222,443,True,TPE,Asia Pacific,TW,Taipei,11
35.194.136.11,12346,443,True,TPE,Asia Pacific,TW,Taipei,33
37.128.252.113,31141,443,True,TPE,Asia Pacific,TW,Taipei,160
83.147.13.199,80,80,False,TPE,Asia Pacific,TW,Taipei,161
